Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,"It was nice, going on the web and downloading apps was smooth and fast. Nice phone.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Didnt work,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Phone is just what I expected and in good condition.,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Phone was great!!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,My iPhone that I ordered from Amazon worked great. I had no issues with turning it on or getting it activated. Came unscathed with charging equipment. I am highly satisfied and love my phone!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Love it,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,"Im Very diasppointed , I'm having problems to unlock this phone .",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,What is your ID mail?? And your password,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Horrible,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great condition.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Nice phone as described.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,2,"I've had this phone for a few months now and the phone works great. Though, I have switched from this phone to another phone and I was trying to sell it and I'm not seeing that the phone has an outstanding balance on the IMEI which is not allowing me to sell it on swappa. I'm upset at this because now I am either being forced to use it or use it as a paper weight. I'd like some answers.",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,The phone came in good condition!!,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Would not activate with Sprint. Vendor wouldn't refund.,4
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great product ! Really looked like new ! Am a very happy customer,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Very pleased with the iPhone. Very much recommend. Easy and simple setting the phone up with sprint. THANKS!!,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Phone looks and works great!,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great phone,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Unbelievable!!! Received phone and the previous owner never released it - SPRINT can't set it up for us and keeps getting an error message because of it.,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Totally functional and looks like new... Had a problem with the battery at first though but I fixed it.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Met my expectations and works perfectly fine. No scratches, chips, ect",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,3,Phone had damage.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,2,"The phone was fine, just that I couldn't connect it to Sprint. Waste of time.",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,3,"Phone worked great , but didn't include anything listed in the description.",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,The phone was in great condition but locked to sprint and impossible to unlock the carrier which is disappointing.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,i can't unlock this phone.....,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,This phone was not unlocked and Sprint employees could not get it working. Very disappointing!,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Love it! Wish I would have bought the 6 plus but this is perfect!! Even came way before I expected it to!! I'm one happy customer,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,It's awesome!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,"Ordered this phone expecting to be able to connect to sprint. Unfortunately that didn't happen, I couldn't connect to sprint for it was still attached to someone else's account. Although they did offer a refund, they did not have any other phones in stock to substitute for the one they failed to make operate. I bought another iPhone elsewhere and it wonderful!",8
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"I love this phone it was delivered as promised on time and in a brand new box, activated it and it works like a charm !!!",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,I pay four one of they Phone that was stolen I pay 700$ am returning the phone to get my money back cause it's a stolen phone this person use a stolen Credit card so he or she stole some one card and Purchase Maybe over 200 or more phones to resell to ppl like me who was crazy enough to pay 700$ over da wab to some crazy person I never seen b-4 to top it off I am a federal agent I will find you I will not sleep until I remove you,4
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Fast and what they said it would be!,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,2,Until when the phone is Sprint. When is unlocked basically,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Really loved it!.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Amazing phone,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Perfect condition threesomes search on the corner lol,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Great phone, holds lots of memory. Just mad I didn't know that sprint phones can not be unlocked so I had to open an account with sprint, but in all honesty, I like sprint service better than what I originally had.",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Works as expected,.. a bit expensive",1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,2,I rated this two stars only because when I received the phone it didn't meet the description. Buts its not a 0 because the seller was very understanding and I got my money back right away!,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Came on time and everything works great! Thank you,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Thank you so much!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Had a little more wear on the sides than I would like but since it is going into a mophie case it looks great.,1
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"so far its been working great! the only thing is, im not sure if they replaced the screen beause the circle around the front camera is not perfectly set, so it looks like its cutting into the view but so far the camera has been working fine! overall very happy with this purchase!",3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,"Did not come with SIM card, also the accessories were not authentic from Apple. And took (4-5 days to arrive). Overall, phone was in like-new condition. But the rear camera does not function.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,So in love with my iphone 6!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,3,"The phone I received was in great condition except for one small scratch in the upper corner. However, the phone was locked to the original user's Apple ID so there is no way for me to access this phone.I was satisfied with the condition but very disappointed that Amazon did not wipe the phone entirely and therefore I could not use it at all. I researched buying a phone from Amazon and thought that it would be safe. Just a word of caution that this does happen sometimes!",3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"I purchased two iPhone 6. They arrived quickly and in good condition. No chargers, but the price and color was just right.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,I tried activating to my sprint account & they informed me that it could not be activated,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I love it !,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Like,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,This iPhone 6 has been nothing but great to me! It was in the exact condition that the description said it was I feel like I paid s great price for a new iPhone 6! Thank you! It's getting taken care of!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I bought this for my girlfriend's birthday! Works great and she loves it a lot!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Works great! Bought it used and had no problems whatsoever. Very happy!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Excellent!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,2,No charger,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Phone works fine. Works with boost mobile as well. Very easy transition.,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Phone was in excellent shape! Unfortunately it had been reported as stolen and could not be activated so it was useless!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Stopped charging with a cable and that costs $300 to repair.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,A++,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,iPhone 6 is a solid phone that is simplistic with the operating system. I like the thinner design and power button on the side. A good product from Apple.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Phone was as described, I LOVED the courtesy card inside saying to feel free to contact him if anything is wrong which I found pretty awesome! All in all Great!",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Awesome,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I bought this used a year ago but my iphone 6 is still going strong. It was a very good used machine. After purchase care was also great.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,This is the best Iphone I have ever purchased. I'm very pleased,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,It's a beautiful color the Space Gray and just as they advertise in the picture it was shipped immediately and the customer service was excellent. I will purchase again from them package got here in three days I activated the phone immediately and it works perfect I rate it a 5 I'm very happy.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Needs no explanations, simply good",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Exellent.!! It s a great cell i like my iphone works perfect l am very happy to buy it,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Very bad,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I love it. It's everything I've wanted. Everything I neeeeedddd! Talk about it I'd go on and on and onnnnn....it's everything to me!,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Great phone! I like the fact that Apple has allowed a little more freedom to customize.,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,very god,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Great , charger was broken when it got here but phone was perfect !",
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,"I have had zero problems with the phone itself. I love Apple products and so far it stands up to any other I have had. The phone arrived sooner than expected, so as for the iPhone 6 it is a great device.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Love love love my iPhone 6,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,as advertised! thanks,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Love the phone],0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Very satisfied. Came earlier than expected,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,It's not straight talk and we thought it was,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Excellent,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,I bought this phone that clear stated that its compatible with sprint only to call sprint and for them to tell me that's not the case. Such a waste of time!!,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,I can't put The sim ! Because the phone has been reported lost so it can't be activated!And I try to write to my seller she didn't answer me !,27
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Very great overall,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Delivered ahead of schedule and in mint condition. Only issue was some charge cables did not seat properly and intermittently charged. We have been able to correct so it's working great!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Not a fan of buying refurbished stuff, but this was in great condition and works flawless.",2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Perfect and flawless!!! Ready to use!! Quick delivery!!! Very pleased!!!,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great phone works fast and love the product,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I love it 😈🙌🏽🙌🏽🙌🏽,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Hello!I bought this phone recently from phonetradersco as a gift for my boyfriend and he absolutely loves it! The phone came way quicker than expected and was in perfect condition as described except one minor scratch on the back of the phone which was barely visible. The seller even protected the phone by waiting until I contacted him confirming I received my package so that he could log out of his iCloud which was very smart! The phone even came with a brand new charger and plug!I love the phone and my boyfriend is extremely happy with it and has had no problems!Thank you!,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"It was awesome, thank you!",2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,to date I have not been able to unlock I feel robbed with this product.,6
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,it didn't even have the SIM card and it was scratched from the corners,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"Came in great condition. Kinda had to wait a couple days more because I wasn't home to sign so I went to fedex and picked it up. The iPhone 6 is was packaged in its original box with its usb cable,wall charger and EarPods. I made a great purchase!",
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I was extremely happy with the phone. It was exactly as stated. I was just a little disappointed with the product not being shipped for over 24 hours after my purchase even though I purchased it on a non holiday Monday.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,"I ordered 2 Apple iPhone 6, Gold, 128 GB (Sprint):Condition New Brand new factory sealed! EXTENDED APPLE CARE WARRANTY until January 11, 2016! Includes factory sealed box with all sealed accessories (charger, charging cord & headphones). Instead, I received 2 USED, SILVER Iphones & Sprint says there's an unpaid balance associated with both of them. One of the shipping packages were damaged and appears to have been opened.",3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,3,Good phone like brand new but had a hairline crack on the screen,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,It very good phone,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Received in great condition and shape,7
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,IT is very good,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,The phone came in perfect condition and with everything it said it would come with. Not one scratch. Very pleased with my purchase.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,"The phone was received on time and was a Sprint phone, so I will give one star. It did not have a SIM card, this was the easiest fix with this phone I took it Sprint, they put no the card and activated the phone. Took the phone home, made one phone call and it crashed. A couple of hours on the phone with Apple and they could not help via phone. This phone along with a $700 hold on my credit card are with Apple Tech Support while they decide if it can be repaired/it's a covered service; that it's a new, undamaged and that had not been previously activated. I am awaiting the outcome.",4
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I highly recommend. I would give 10 stars if I could.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"I am very satisfied with the purchase, i got my iPhone 6 on time and even received a screen protectant with a charger. Thank you so much for the iPhone 6, it was worth the wait.",
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,I'm satisfied for now!!,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Great product. Very fast shipping and works excellent. So happy with the purchase.,
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,"Delivery took a little longer than expected (since I paid extra to expedite), and I also hadn't realized that phone didn't come with charger or any other accessory, but otherwise phone works great.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,"Good, good.",0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"I switched from a Galaxy S6 after i continued to have problems with the blutooth on that phone. I previously thought the problem was with my car, but after I traded an Acura in for a Toyota and continued to have problems, I figured out that it was a ""phone"" problem. I tried everything including calling Samsung--not very responsive to my needs. I'm finding that the iOS is easy to learn and great for everyday use. I don't miss my S6 at all.",3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"It's great, I'm an android person but I really love this phone.",6
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Good stuff 👌,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,The phone was great and met all of my expectations. Thank you very much.,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,"Told me the phone is unlocked by email, but can not use it oversea, i checked it , it is locked, it is not be trusted.",21
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Thank you Mobile Excellent,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,Its a amazing Cellphone,0
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,"A+ transaction, highly recommended",3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,1,Not trusted,3
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,4,Great phone nice practically new,2
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",Apple,278,5,good,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,2,"The back camera is defective and it could not focus in larger than half of the area on the screen. I tried a couple of time but the pic was terrible.I've attached the pictures in the reviews. The clear one was taken with another iPhone which I bought from ATT and the fuzzy picture was taken by this iPhone which I bought from this amazon store. They are so different.I am sure there is nothing stuck to the camera. Other than that, it looks like new.I have sent a return request 5 mins ago and I want my money back.",0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,5,"iPhone was listed Used but Very Good and besides one tiny, not deep nick (which i probably caused from forcing in my old charger) the phone looked BRAND NEW. I will DEFINITELY be buying from this seller again and I highly recommend.",0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,1,Don't buy this phone if you want a usa phone It is not a real usa phone. It is different in how it reacts to recent OS updates than the US versions. They do not say that. The inference is that this is a usa phone. It was not,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,5,Works like a charm. As good as new.,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,5,Good product. As described.,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,3,It was fully working but it had minor issues but otherwise it's a really good phone.,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,5,Bought an this iPhone because I needed a new phone. It came in and was satisfied! Bought it from Supreme Deals 18. They are authentic and would def buy from them again,1
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,4,The phone came really fast. I could tell the phone used to have a cracked screen because whoever replaced didn't align the screen & the phone all the way. Overall the phone came in great condition for the price! Occasionally it'll freeze but if I lock & unlock the phone it goes back to working normal again.,0
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,1,the phone was full of scratches,2
"Apple iPhone 6 (Factory Unlocked), 64GB, Gold",Apple,502,5,I use this phone and is grate.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"Ordered a used like new iPhone 6 from ""GSM Mobile"". The phone was as described, with pristine body and very few tiny scratches on the screen. The phone still has 1 month Apple warrantee left, and works as it should. Ran a check on the device and found the phone battery only had 70 full changing cycles; my other lightly used 10 month old iPhone 6s has 140 cycles charged every other day. Good stuff.",5
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,2,"I bought a new phone, nevertheless I was informed by Apple that there was no guaranty for this iPhone. Is it true? Why did it happen? A new product should come with at least 1 year guaranty.",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"The iPhone 6 I received came in its original box along with all other included accessories. It was obviously either a display somewhere or it was returned by a customer who didn't use it. The phone was brand new - no scratches or markings of any kind. It was essentially a brand new phone - except it cost $200 less than what it would have cost at a retail store. People, you're crazy if you pay retail prices! This is the identical, brand new phone for $200 less. It's a no-brainer.",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,I am very happy with this purchase.,1
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Great!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Terrifiic so far....,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,Do not trust seller Persepolis Store. My phone was broken. Did not notice extent of defects until after someitme. Return not accepted.,1
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Fast delivery and good quality. Would recommend.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,Very nice phone arrived as advertised. Bought it for my son and he is quite pleased with it.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Our 15 year old niece loves this phone - she has been wanting an ugrade to the IPhone 6 for a long time and was very excited to receive it.,2
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,I got it for my daughter and she good it thanks so much a very good price,1
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,Fake. Chinese knockoff. Not a real IPhone,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"I purchased 3 IPhone 6s for 3 grandchildren, & everyone was completely satisfied",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Returned unopened- no longer needed,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,"too much hurt on the bottom, very upset.",2
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"Solid product, easy to assemble.",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Phone came quickly. Phone works perfectly.😄,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Very nice!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Great worth every penny!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,Phone sounds much more tinny than previous iPhones. Otherwise everything else is great.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,Accessories were not original.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Great phone,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Was as expected,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Can't find anything like this price. phone came absolutely intact and all the headphones and chargers are brand new. loved it! worked immediately after i set up my phone in AT&T.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"Just received this bad boy today! I will have to say.. before I bought this, I read every review over and over again because I was not sure if I should get it or not. I was very skeptical. Didn't know if I should get it or not. Well I went with my gut and bought it. Cheap price, better than getting it from AT&T store. Fast delivery. It is a used phone, but looks new when it comes. I will have to say I am very happy with my purchase! Nothing has gone wrong yet, and I am hoping to keep it that way! Very pleased! You will too!! GET IT!!! you won't regret it! :)MERRY CHRISTMAS!",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Great phone I was able to turn it on with my cell phone provider works perfectly phone came in great condition. Would recommend to anyone great price too!,1
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"Great iPhone at a great price! I was concerned at getting a Used iPhone 6 when I could have gotten it ""certified refurbished"" from other sources but the great seller reviews from Breed led me to take a shot. I got the phone at the earliest time possible, it was in ""like new"" condition with a great camera, no scratches, and a sleek casing. Would recommend to anyone!",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,Phone in operable,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Nice phone works well thank you,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,Phone is what I expected. Battery dies really quick though. But no problems with the phone itself,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,I got it for my daughter and she good it thanks so much a very good price,1
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,Fake. Chinese knockoff. Not a real IPhone,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"I purchased 3 IPhone 6s for 3 grandchildren, & everyone was completely satisfied",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Returned unopened- no longer needed,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,"too much hurt on the bottom, very upset.",2
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,"Solid product, easy to assemble.",0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Phone came quickly. Phone works perfectly.😄,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Very nice!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Great worth every penny!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,4,Phone sounds much more tinny than previous iPhones. Otherwise everything else is great.,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,1,"Huge issue with this order, the phone I received is stolen. It worked fine oversees, but once I got back and inserted a us sim, the phone get locked, it is registered to a stolen phone in US, I am also writing to amazon regarding this issue.",13
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,Amazing product! Cams early!,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,2,I couldn't hear good on the phone,0
Apple iPhone 6 128GB (AT&T) - Grey,Apple,323,5,One month in and i have had no issues whatsoever with the phone. It came in perfect working order and has maintained that order.,0
