loyalty,2,1,10.59663473
ls,1,63,1.15518264
luck,2,2,9.210340372
m,3,198,0.030151008
made,19,19,44.72368936
magnet,1,1,5.298317367
mail,6,3,25.19823047
main,1,8,3.218875825
maintain,1,4,3.912023005
maintained,1,1,5.298317367
maintaining,1,1,5.298317367
maintains,1,1,5.298317367
major,4,4,15.64809202
make,10,15,25.90267165
makes,11,9,34.11202068
making,1,1,5.298317367
mall,1,7,3.352407217
manage,1,3,4.199705078
management,3,2,13.81551056
many,13,11,37.70548722
Marat,1,1,5.298317367
mark,6,19,14.12327032
market,9,10,26.96159046
marketing,1,1,5.298317367
marvelous,1,1,5.298317367
massage,1,1,5.298317367
massive,3,3,12.59911523
masterpiece,1,1,5.298317367
match,3,4,11.73606902
matching,1,1,5.298317367
matter,3,3,12.59911523
max,1,1,5.298317367
mayday,1,1,5.298317367
mean,1,8,3.218875825
means,6,6,21.03934738
media,5,4,19.56011503
medium,2,2,9.210340372
mega,1,1,5.298317367
member,1,3,4.199705078
members,1,1,5.298317367
memory,7,7,23.46685052
mention,1,3,4.199705078
mentioned,3,2,13.81551056
mesmerized,1,1,5.298317367
mess,1,8,3.218875825
message,3,4,11.73606902
messages,2,1,10.59663473
messaging,1,1,5.298317367
messed,1,2,4.605170186
messenger,2,2,9.210340372
met,1,22,2.207274913
metal,1,1,5.298317367
mg,2,2,9.210340372
mi,12,89,9.716171962
middle,5,3,20.99852539
midnight,2,2,9.210340372
midrange,2,2,9.210340372
Miltie,1,1,5.298317367
min,3,38,4.98219362
mind,4,4,15.64809202
minds,1,1,5.298317367
mine,1,2,4.605170186
mini,3,4,11.73606902
minimalistic,1,1,5.298317367
minimum,1,1,5.298317367
minor,2,2,9.210340372
mints,1,1,5.298317367
minutes,1,1,5.298317367
mirror,3,3,12.59911523
miss,4,8,12.8755033
missing,5,4,19.56011503
mistake,1,2,4.605170186
mistakes,1,1,5.298317367
misunderstanding,1,1,5.298317367
mks,1,1,5.298317367
mob,5,32,9.162907319
mobile,42,31,78.30186681
mobs,1,1,5.298317367
mod,1,28,1.966112856
mode,23,27,46.05705151
model,1,2,4.605170186
models,1,1,5.298317367
moderate,4,5,14.75551782
modes,3,3,12.59911523
moment,1,2,4.605170186
moments,1,1,5.298317367
money,24,21,54.09107829
mono,3,3,12.59911523
monster,1,1,5.298317367
month,13,26,26.52287077
months,19,17,46.83697643
moot,7,17,17.25572816
more,1,2,4.605170186
morning,2,2,9.210340372
mosquito,1,1,5.298317367
most,6,18,14.44767365
mother,1,2,4.605170186
motherboard,1,1,5.298317367
motion,9,10,26.96159046
motor,2,2,9.210340372
move,3,9,9.303278368
moved,2,5,7.377758908
movement,1,1,5.298317367
movie,1,2,4.605170186
movies,1,1,5.298317367
moving,4,4,15.64809202
mp,5,66,5.543313123
much,14,20,32.2361913
muddy,1,1,5.298317367
multiculturalism,1,1,5.298317367
multiple,9,7,30.17166496
muns,4,4,15.64809202
music,10,10,29.95732274
muted,1,1,5.298317367
n,1,200,0
NAACP,1,1,5.298317367
nailed,1,1,5.298317367
name,1,2,4.605170186
names,1,1,5.298317367
Nanook,1,1,5.298317367
napkin,1,1,5.298317367
native,1,1,5.298317367
natural,1,1,5.298317367
navigate,1,1,5.298317367
navigation,4,4,15.64809202
ND,6,4,23.47213803
NE,1,9,3.101092789
nearest,1,1,5.298317367
neat,2,2,9.210340372
need,11,21,24.79174422
needed,1,1,5.298317367
needful,1,1,5.298317367
needs,6,6,21.03934738
negative,3,3,12.59911523
net,1,9,3.101092789
network,8,7,26.81925774
new,15,18,36.11918413
newborn,1,1,5.298317367
news,1,1,5.298317367
next,8,8,25.7510066
nexus,2,2,9.210340372
NFC,1,1,5.298317367
nice,14,13,38.26715213
night,15,14,39.88890055
no,1,110,0.597837001
noise,4,4,15.64809202
non,2,4,7.824046011
nonplus,2,2,9.210340372
normal,12,11,34.80506512
nosy,4,3,16.79882031
notch,9,10,26.96159046
note,7,6,24.54590528
nothing,8,8,25.7510066
notice,1,3,4.199705078
noticeable,1,1,5.298317367
noticed,1,1,5.298317367
notification,3,4,11.73606902
notifications,2,1,10.59663473
notorious,1,1,5.298317367
null,1,1,5.298317367
number,5,4,19.56011503
numerous,1,1,5.298317367
oat,2,5,7.377758908
objectives,1,1,5.298317367
observed,3,2,13.81551056
obvious,1,3,4.199705078
occasional,1,1,5.298317367
October,3,2,13.81551056
offer,8,14,21.2740803
offered,1,1,5.298317367
offers,8,8,25.7510066
office,1,1,5.298317367
official,2,2,9.210340372
ohms,1,1,5.298317367
oil,1,1,5.298317367
OK,15,11,43.50633141
okay,2,3,8.399410156
old,6,21,13.52276957
one,24,184,2.001158615
ones,2,42,3.121295497
op,20,76,19.35168053
oped,1,5,3.688879454
open,10,13,27.33368009
opened,2,2,9.210340372
opening,2,2,9.210340372
operate,1,1,5.298317367
operating,2,2,9.210340372
operations,1,1,5.298317367
opinion,3,3,12.59911523
opportunity,1,1,5.298317367
ops,1,7,3.352407217
opt,1,19,2.353878387
opted,1,1,5.298317367
optic,1,2,4.605170186
optical,1,1,5.298317367
optimization,2,3,8.399410156
optimizations,1,1,5.298317367
option,11,12,30.94751788
options,5,5,18.44439727
order,3,4,11.73606902
ordered,1,1,5.298317367
ordinary,3,3,12.59911523
Oreo,1,1,5.298317367
organized,1,1,5.298317367
original,4,5,14.75551782
originality,1,1,5.298317367
OS,16,15,41.44427465
other,2,28,3.932225713
others,4,4,15.64809202
outcome,1,1,5.298317367
outlet,1,1,5.298317367
outlook,1,1,5.298317367
output,11,8,35.40763407
outs,1,4,3.912023005
outstanding,1,1,5.298317367
overall,24,31,44.74392389
overpriced,2,2,9.210340372
owned,1,1,5.298317367
oxygen,7,8,22.53213077
oxygens,3,2,13.81551056
p,4,200,0
paced,1,2,4.605170186
pacer,1,1,5.298317367
pack,1,8,3.218875825
package,3,4,11.73606902
packaged,1,1,5.298317367
packaging,2,2,9.210340372
packing,2,2,9.210340372
page,1,2,4.605170186
pages,1,1,5.298317367
paid,2,2,9.210340372
pain,1,2,4.605170186
paint,1,1,5.298317367
panda,1,1,5.298317367
panel,1,1,5.298317367
pap,22,37,37.12278799
paper,3,4,11.73606902
papers,1,1,5.298317367
paps,28,23,60.55904822
par,3,35,5.228907915
part,7,14,18.61482026
particular,2,3,8.399410156
party,1,1,5.298317367
Passaic,1,1,5.298317367
password,1,1,5.298317367
patches,1,1,5.298317367
patchy,1,1,5.298317367
pathetic,2,2,9.210340372
patted,1,1,5.298317367
pause,2,2,9.210340372
pay,1,4,3.912023005
paying,1,1,5.298317367
payment,1,2,4.605170186
payments,1,1,5.298317367
PC,1,1,5.298317367
pending,1,5,3.688879454
penny,2,2,9.210340372
pentagram,1,1,5.298317367
people,12,9,37.21311347
percent,1,1,5.298317367
perfect,6,11,17.40253256
perform,1,40,1.609437912
performance,39,37,65.8085787
performed,1,1,5.298317367
performing,2,2,9.210340372
performs,1,2,4.605170186
Peria,1,1,5.298317367
perinea,1,1,5.298317367
period,2,3,8.399410156
periods,1,1,5.298317367
person,4,6,14.02623159
personal,1,2,4.605170186
persons,2,2,9.210340372
pesky,1,1,5.298317367
pessimistic,1,1,5.298317367
PhD,1,1,5.298317367
phenomenal,1,1,5.298317367
phew,1,1,5.298317367
phone,340,156,84.47686216
phones,40,39,65.39022882
photo,6,14,15.95556022
photos,11,9,34.11202068
physical,1,1,5.298317367
pi,5,90,3.992538481
pica,5,5,18.44439727
pick,1,1,5.298317367
picture,28,41,44.3728684
pictures,17,15,44.03454181
picturesqueness,1,1,5.298317367
pie,9,16,22.7315578
piece,2,4,7.824046011
pieces,1,1,5.298317367
pis,2,3,8.399410156
pitch,1,1,5.298317367
pix,5,11,14.50211047
pixel,5,8,16.09437912
pixels,3,3,12.59911523
pl,5,144,1.642520335
place,2,12,5.626821434
placing,2,2,9.210340372
planning,3,3,12.59911523
plastic,1,1,5.298317367
play,11,54,14.40266652
played,2,4,7.824046011
player,2,3,8.399410156
players,2,2,9.210340372
playing,15,13,41.00052014
plays,1,1,5.298317367
pleasant,1,1,5.298317367
please,7,7,23.46685052
pleasure,2,2,9.210340372
plus,2,93,1.531435747
pm,1,1,5.298317367
pods,2,2,9.210340372
poi,1,26,2.040220829
point,12,25,24.9532985
pointed,1,11,2.900422094
pointer,1,1,5.298317367
pol,1,10,2.995732274
policy,3,3,12.59911523
polo,21,6,73.63771584
poop,1,1,5.298317367
poor,10,11,29.00422094
poorer,1,1,5.298317367
pop,1,1,5.298317367
port,1,24,2.120263536
portal,1,1,5.298317367
portrait,6,7,20.1144433
portraiture,1,1,5.298317367
position,3,4,11.73606902
positive,1,1,5.298317367
possible,3,4,11.73606902
post,3,4,11.73606902
posterity,1,1,5.298317367
power,4,3,16.79882031
practical,1,1,5.298317367
practice,1,1,5.298317367
precise,1,1,5.298317367
prefer,3,7,10.05722165
preferable,1,1,5.298317367
preference,1,1,5.298317367
preferred,4,4,15.64809202
premium,24,23,51.90775561
present,3,7,10.05722165
presentations,1,1,5.298317367
press,1,10,2.995732274
pressing,1,2,4.605170186
pressure,1,1,5.298317367
pretty,2,8,6.43775165
prevented,1,1,5.298317367
previous,5,8,16.09437912
price,57,44,86.30528076
priced,2,4,7.824046011
prices,2,2,9.210340372
pricier,1,1,5.298317367
pricing,1,1,5.298317367
primary,2,2,9.210340372
prime,2,2,9.210340372
print,5,16,12.62864322
privacy,1,1,5.298317367
pro,3,103,1.990765135
problem,32,27,64.07937602
problems,8,5,29.51103563
process,3,16,7.577185933
processed,1,1,5.298317367
processing,5,4,19.56011503
processor,7,8,22.53213077
processors,1,1,5.298317367
proclaim,1,1,5.298317367
product,39,32,71.47067709
products,5,5,18.44439727
professional,2,2,9.210340372
promise,1,2,4.605170186
promised,1,1,5.298317367
promo,1,3,4.199705078
promoted,1,1,5.298317367
promoting,2,2,9.210340372
proof,1,2,4.605170186
proper,2,7,6.704814435
pros,14,12,39.38775003
protection,3,3,12.59911523
protective,1,1,5.298317367
protector,2,2,9.210340372
protracted,1,1,5.298317367
proud,1,1,5.298317367
prove,1,11,2.900422094
provide,3,12,8.44023215
provided,7,7,23.46685052
providers,1,1,5.298317367
provides,1,1,5.298317367
providing,4,2,18.42068074
PS,1,1,5.298317367
pub,9,8,28.96988242
Pugh,1,1,5.298317367
pull,1,1,5.298317367
Punjab,1,1,5.298317367
purchase,17,24,36.04448012
purchased,10,10,29.95732274
purchasing,2,2,9.210340372
pure,2,2,9.210340372
purpose,3,4,11.73606902
purposes,1,1,5.298317367
push,1,1,5.298317367
put,5,15,12.95133583
quad,1,1,5.298317367
qualities,1,1,5.298317367
quality,132,84,114.5100749
quantity,1,1,5.298317367
questions,1,1,5.298317367
quick,6,10,17.97439364
quiet,6,3,25.19823047
quirks,1,1,5.298317367
radio,2,2,9.210340372
rag,1,28,1.966112856
raise,1,3,4.199705078
raised,3,3,12.59911523
ram,16,14,42.54816059
ran,1,36,1.714798428
range,18,19,42.36981097
ranging,1,1,5.298317367
rapid,1,3,4.199705078
rapidness,1,1,5.298317367
rate,2,16,5.051457289
rated,1,4,3.912023005
rates,1,1,5.298317367
rating,5,8,16.09437912
ratio,4,12,11.25364287
rd,2,49,2.812994137
re,2,189,0.113140703
reach,3,6,10.51967369
reachable,1,1,5.298317367
reaching,1,1,5.298317367
read,1,16,2.525728644
reader,3,3,12.59911523
reading,5,5,18.44439727
ready,2,9,6.202185578
real,5,36,8.57399214
reality,1,1,5.298317367
realized,2,2,9.210340372
rear,10,10,29.95732274
reason,5,8,16.09437912
reasonable,2,2,9.210340372
reassuring,1,1,5.298317367
reboot,1,2,4.605170186
rebooting,1,1,5.298317367
receive,2,8,6.43775165
received,8,6,28.05246318
receiving,3,3,12.59911523
recent,1,1,5.298317367
reception,2,2,9.210340372
recognition,3,3,12.59911523
recognize,2,2,9.210340372
recommend,5,8,16.09437912
recommendations,1,1,5.298317367
recommended,2,2,9.210340372
record,1,10,2.995732274
recorded,1,1,5.298317367
recorder,1,1,5.298317367
recording,8,8,25.7510066
rectify,1,1,5.298317367
red,6,43,9.222703505
redirected,1,1,5.298317367
reduce,2,5,7.377758908
reduced,2,2,9.210340372
reduces,1,1,5.298317367
reduction,1,1,5.298317367
refined,2,1,10.59663473
refund,4,3,16.79882031
refurbished,4,3,16.79882031
regarding,3,3,12.59911523
register,3,2,13.81551056
registration,1,1,5.298317367
regret,5,5,18.44439727
regular,2,5,7.377758908
reinstalled,1,1,5.298317367
related,3,3,12.59911523
reliable,2,2,9.210340372
rely,1,4,3.912023005
remain,1,2,4.605170186
remains,1,1,5.298317367
remarkable,2,2,9.210340372
remember,1,1,5.298317367
remove,1,4,3.912023005
removed,3,3,12.59911523
repair,2,4,7.824046011
repaired,2,2,9.210340372
repeat,1,2,4.605170186
repeating,1,1,5.298317367
repentant,1,1,5.298317367
replace,6,10,17.97439364
replacement,7,6,24.54590528
reply,2,2,9.210340372
representative,2,3,8.399410156
representatives,1,1,5.298317367
reproach,1,1,5.298317367
reputed,1,1,5.298317367
request,2,2,9.210340372
require,1,6,3.506557897
required,4,3,16.79882031
requirement,1,3,4.199705078
requirements,2,2,9.210340372
requiring,1,1,5.298317367
rerun,1,1,5.298317367
resale,1,1,5.298317367
reset,4,4,15.64809202
resistance,3,3,12.59911523
resistant,3,3,12.59911523
resolution,3,3,12.59911523
resolved,2,2,9.210340372
respond,3,5,11.06663836
responding,1,1,5.298317367
responds,1,1,5.298317367
response,6,6,21.03934738
responsibility,2,2,9.210340372
responsive,4,4,15.64809202
rest,7,16,17.68010051
restart,3,4,11.73606902
restarts,1,1,5.298317367
restrictive,1,1,5.298317367
result,1,6,3.506557897
resulted,1,1,5.298317367
results,4,4,15.64809202
retrorocket,1,1,5.298317367
return,10,8,32.18875825
review,15,20,34.53877639
reviews,7,7,23.46685052
revived,1,1,5.298317367
rich,1,1,5.298317367
rid,1,3,4.199705078
ridicules,1,1,5.298317367
ridiculous,1,1,5.298317367
right,3,11,8.701266281
ring,4,26,8.160883314
ringing,1,1,5.298317367
rings,1,2,4.605170186
risk,2,1,10.59663473
road,1,3,4.199705078
robust,3,2,13.81551056
robustness,1,1,5.298317367
rocket,1,1,5.298317367
role,1,1,5.298317367
ROM,2,2,9.210340372
room,1,2,4.605170186
root,1,1,5.298317367
rs,5,95,3.722202375
rude,1,1,5.298317367
run,8,14,21.2740803
running,7,7,23.46685052
s,13,200,0
SA,1,1,5.298317367
sad,2,2,9.210340372
said,8,7,26.81925774
salary,1,1,5.298317367
sale,17,16,42.93738695
sales,2,2,9.210340372
same,1,1,5.298317367
sap,1,13,2.733368009
satisfactory,3,3,12.59911523
satisfied,11,11,31.90464303
satisfy,2,2,9.210340372
saturation,1,1,5.298317367
saved,1,1,5.298317367
saver,1,1,5.298317367
saw,4,3,16.79882031
say,24,23,51.90775561
saying,3,3,12.59911523
scale,2,1,10.59663473
scan,2,7,6.704814435
scanner,5,5,18.44439727
scans,1,1,5.298317367
scape,1,1,5.298317367
scared,1,1,5.298317367
scheduled,1,1,5.298317367
schnitzel,1,1,5.298317367
scores,1,1,5.298317367
scratch,1,4,3.912023005
scratches,3,3,12.59911523
screen,63,42,98.32080814
SD,3,3,12.59911523
SE,2,2,9.210340372
seafoods,1,1,5.298317367
seamless,1,1,5.298317367
searching,1,1,5.298317367
second,8,9,24.80874231
seconds,2,2,9.210340372
sections,1,1,5.298317367
secure,1,1,5.298317367
security,5,4,19.56011503
see,11,34,19.49152526
seeing,1,1,5.298317367
seem,12,22,26.48729896
seemed,1,1,5.298317367
seems,15,14,39.88890055
seen,4,4,15.64809202
segment,2,2,9.210340372
select,1,1,5.298317367
self,1,7,3.352407217
selfish,6,6,21.03934738
seller,2,2,9.210340372
selling,3,3,12.59911523
send,2,2,9.210340372
sense,1,2,4.605170186
sensed,1,1,5.298317367
sensing,1,1,5.298317367
sensitive,3,3,12.59911523
sensitivity,1,1,5.298317367
sensor,3,4,11.73606902
sensors,1,1,5.298317367
series,1,1,5.298317367
serious,1,3,4.199705078
serve,1,8,3.218875825
server,1,2,4.605170186
serves,2,2,9.210340372
service,32,17,78.88332872
services,1,1,5.298317367
sessions,1,1,5.298317367
set,6,19,14.12327032
setting,1,6,3.506557897
settings,5,5,18.44439727
setup,2,2,9.210340372
several,3,3,12.59911523
shape,1,1,5.298317367
sharp,2,3,8.399410156
sharpness,1,1,5.298317367
shatter,1,1,5.298317367
sheets,1,1,5.298317367
shelling,1,1,5.298317367
shift,2,2,9.210340372
shifting,1,1,5.298317367
shipped,1,1,5.298317367
shock,2,2,9.210340372
shoot,1,3,4.199705078
shooting,2,2,9.210340372
shopping,1,1,5.298317367
short,2,3,8.399410156
shortcomings,1,1,5.298317367
shots,2,2,9.210340372
show,4,13,10.93347204
showed,1,1,5.298317367
showing,4,4,15.64809202
shown,1,1,5.298317367
showroom,1,1,5.298317367
shows,2,2,9.210340372
shrill,1,1,5.298317367
shunned,1,1,5.298317367
shutting,1,1,5.298317367
side,6,24,12.72158122
sight,1,1,5.298317367
signal,2,2,9.210340372
silent,3,3,12.59911523
silicon,1,1,5.298317367
silk,1,1,5.298317367
similar,3,2,13.81551056
simple,3,3,12.59911523
simplicity,1,1,5.298317367
single,6,6,21.03934738
sink,1,1,5.298317367
sir,1,1,5.298317367
size,4,4,15.64809202
sized,1,1,5.298317367
skeptical,2,2,9.210340372
sleek,2,2,9.210340372
sleeping,1,1,5.298317367
slide,1,5,3.688879454
slider,4,4,15.64809202
slight,2,6,7.013115795
slim,2,2,9.210340372
slip,2,3,8.399410156
slipped,1,1,5.298317367
slippery,1,1,5.298317367
slot,8,5,29.51103563
slow,17,21,38.31451379
slowed,1,1,5.298317367
slower,1,1,5.298317367
slowness,1,1,5.298317367
SLR,2,2,9.210340372
small,6,6,21.03934738
smart,15,11,43.50633141
smirks,1,1,5.298317367
smooth,11,10,32.95305501
smoothening,1,1,5.298317367
smoothing,1,1,5.298317367
smut,1,1,5.298317367
snapdragon,7,7,23.46685052
snapped,1,1,5.298317367
snappy,4,3,16.79882031
sober,1,1,5.298317367
social,3,2,13.81551056
socket,2,1,10.59663473
software,18,16,45.4631156
sold,3,2,13.81551056
solid,2,2,9.210340372
solution,4,6,14.02623159
solvable,1,1,5.298317367
solve,1,5,3.688879454
solved,2,4,7.824046011
someone,1,1,5.298317367
something,4,4,15.64809202
song,1,1,5.298317367
sorted,1,1,5.298317367
sound,56,52,75.43612429
sounds,4,3,16.79882031
space,3,3,12.59911523
spaced,1,1,5.298317367
span,1,1,5.298317367
speak,1,38,1.660731207
speaker,31,37,52.30938307
speakers,14,12,39.38775003
speaking,1,1,5.298317367
spec,1,20,2.302585093
special,1,8,3.218875825
specific,4,6,14.02623159
specification,1,2,4.605170186
specifications,1,1,5.298317367
specs,4,4,15.64809202
speed,33,26,67.32728734
speer,2,2,9.210340372
spelling,1,1,5.298317367
spending,4,4,15.64809202
spent,2,2,9.210340372
spill,1,1,5.298317367
spite,1,7,3.352407217
splash,2,2,9.210340372
spots,1,1,5.298317367
spur,1,1,5.298317367
SS,1,1,5.298317367
st,2,174,0.278524135
stability,1,1,5.298317367
stabilization,1,1,5.298317367
stable,1,2,4.605170186
stagnant,1,1,5.298317367
stand,2,9,6.202185578
standard,1,2,4.605170186
standards,1,1,5.298317367
standing,1,3,4.199705078
star,8,15,20.72213732
started,3,3,12.59911523
starting,1,1,5.298317367
statements,1,1,5.298317367
stays,2,1,10.59663473
steady,1,1,5.298317367
stereo,5,5,18.44439727
stock,2,2,9.210340372
stop,3,9,9.303278368
stopped,3,3,12.59911523
stopping,1,1,5.298317367
stops,2,2,9.210340372
storage,4,4,15.64809202
store,1,2,4.605170186
stored,1,1,5.298317367
strange,1,1,5.298317367
strata,1,1,5.298317367
strategy,1,1,5.298317367
strength,2,2,9.210340372
stretch,1,1,5.298317367
strong,2,2,9.210340372
struggled,1,1,5.298317367
struggles,2,2,9.210340372
stuck,2,2,9.210340372
stuff,2,2,9.210340372
stunning,1,1,5.298317367
sturdier,1,1,5.298317367
sturdy,1,1,5.298317367
stutter,1,1,5.298317367
style,1,1,5.298317367
sub,1,4,3.912023005
subject,1,1,5.298317367
submerged,1,1,5.298317367
submitted,1,1,5.298317367
such,1,1,5.298317367
sucks,2,2,9.210340372
suggest,4,7,13.40962887
suggested,3,3,12.59911523
suitable,1,1,5.298317367
sum,2,5,7.377758908
summary,2,2,9.210340372
sun,1,18,2.407945609
sung,1,1,5.298317367
sunlight,1,1,5.298317367
sunrise,1,1,5.298317367
super,13,25,27.03274004
superb,13,12,36.57433932
superior,3,3,12.59911523
supplied,1,1,5.298317367
support,13,12,36.57433932
supporter,1,1,5.298317367
supports,2,1,10.59663473
sure,7,13,19.13357606
surprise,2,3,8.399410156
surprised,1,1,5.298317367
surprising,1,1,5.298317367
sustain,1,1,5.298317367
sweet,2,1,10.59663473
swift,1,1,5.298317367
swiping,4,2,18.42068074
switch,6,11,17.40253256
switched,6,6,21.03934738
switching,2,2,9.210340372
syncing,1,1,5.298317367
system,5,4,19.56011503
t,23,200,0
tab,1,12,2.813410717
table,2,9,6.202185578
tablet,1,1,5.298317367
tag,6,8,19.31325495
taiga,1,1,5.298317367
take,13,23,28.11670096
taken,2,2,9.210340372
takes,10,9,31.01092789
taking,9,10,26.96159046
talk,4,8,12.8755033
talking,4,4,15.64809202
tall,1,11,2.900422094
tampered,1,1,5.298317367
tampers,1,1,5.298317367
tap,3,3,12.59911523
tasks,1,1,5.298317367
tat,5,17,12.32552011
team,5,5,18.44439727
tear,1,1,5.298317367
tech,1,6,3.506557897
technical,2,2,9.210340372
technology,2,2,9.210340372
tel,3,26,6.120662486
tell,1,1,5.298317367
tendency,2,2,9.210340372
terms,4,4,15.64809202
test,4,20,9.210340372
tested,3,2,13.81551056
testing,1,1,5.298317367
text,3,2,13.81551056
Thai,1,1,5.298317367
thank,3,10,8.987196821
thanks,7,7,23.46685052
thin,6,65,6.74358058
thing,16,56,20.36745081
things,9,8,28.96988242
think,11,14,29.25186041
thinking,5,5,18.44439727
thorough,1,1,5.298317367
thought,8,10,23.96585819
thoughtful,1,1,5.298317367
thoughts,1,1,5.298317367
threw,3,2,13.81551056
thrilled,2,2,9.210340372
throw,3,3,12.59911523
tidy,1,1,5.298317367
tie,1,5,3.688879454
tiled,1,1,5.298317367
time,50,59,61.03899613
timely,1,1,5.298317367
times,11,24,23.3228989
timeserver,1,1,5.298317367
ting,1,59,1.220779923
tinny,1,1,5.298317367
tiny,3,3,12.59911523
tired,2,2,9.210340372
today,4,5,14.75551782
toggle,1,1,5.298317367
Toiboid,1,1,5.298317367
told,6,6,21.03934738
tomorrow,1,1,5.298317367
tone,2,2,9.210340372
tony,1,1,5.298317367
took,5,5,18.44439727
tooth,6,5,22.13327672
toothbrush,1,1,5.298317367
top,4,18,9.631782435
toped,3,3,12.59911523
tops,1,3,4.199705078
torch,1,1,5.298317367
total,2,9,6.202185578
touch,7,11,20.30295466
touched,1,2,4.605170186
touches,3,3,12.59911523
touchscreen,1,1,5.298317367
tough,1,2,4.605170186
toughened,1,1,5.298317367
track,1,1,5.298317367
tracking,1,1,5.298317367
transfer,1,1,5.298317367
transportation,1,1,5.298317367
travel,1,1,5.298317367
treble,1,1,5.298317367
trending,1,1,5.298317367
tried,8,8,25.7510066
TRUE,3,2,13.81551056
trump,1,1,5.298317367
trust,1,1,5.298317367
try,3,5,11.06663836
trying,1,1,5.298317367
tube,5,5,18.44439727
tuned,2,2,9.210340372
tuning,1,1,5.298317367
turn,4,12,11.25364287
tutu,1,1,5.298317367
TV,1,1,5.298317367
twas,1,1,5.298317367
twice,1,10,2.995732274
twitter,1,1,5.298317367
type,2,2,9.210340372
typing,3,2,13.81551056
ultra,1,2,4.605170186
unable,3,3,12.59911523
unbeatable,3,3,12.59911523
unbelievable,1,1,5.298317367
unbolting,1,1,5.298317367
unbound,1,1,5.298317367
understand,4,5,14.75551782
unhappy,1,1,5.298317367
unique,2,2,9.210340372
unlock,21,20,48.35428695
unlocked,1,1,5.298317367
unlocking,2,2,9.210340372
unlocks,2,3,8.399410156
unnecessary,1,1,5.298317367
unpicturesque,1,1,5.298317367
unstable,1,1,5.298317367
untouched,1,1,5.298317367
update,26,23,56.23340192
updated,1,1,5.298317367
updates,9,9,27.9098351
updating,6,5,22.13327672
upgrade,5,7,16.76203609
upgraded,2,2,9.210340372
upgrades,1,2,4.605170186
upgrading,1,1,5.298317367
upswing,1,1,5.298317367
usability,1,1,5.298317367
usage,35,28,68.81394997
usages,1,1,5.298317367
use,50,77,47.72559723
used,25,25,51.98603854
useful,1,1,5.298317367
useless,3,3,12.59911523
user,24,24,50.88632487
users,3,3,12.59911523
uses,1,1,5.298317367
using,49,37,82.68257324
usual,1,2,4.605170186
utilization,1,1,5.298317367
utmost,1,1,5.298317367
vain,1,1,5.298317367
valuable,1,1,5.298317367
value,11,11,31.90464303
variant,4,4,15.64809202
various,1,1,5.298317367
vehicle,1,1,5.298317367
verdict,1,1,5.298317367
versatility,1,1,5.298317367
versify,1,1,5.298317367
version,6,6,21.03934738
VGA,1,1,5.298317367
vibrant,1,1,5.298317367
vibrate,2,2,9.210340372
vibrations,1,1,5.298317367
vibrator,1,1,5.298317367
video,34,32,62.30776977
videos,10,10,29.95732274
vie,8,29,15.44817229
view,1,20,2.302585093
viewing,2,2,9.210340372
visible,1,1,5.298317367
vision,1,1,5.298317367
visit,3,4,11.73606902
visited,1,1,5.298317367
visiting,1,1,5.298317367
vital,1,1,5.298317367
vivid,2,1,10.59663473
voice,5,4,19.56011503
volt,2,3,8.399410156
volts,2,1,10.59663473
volume,14,6,49.09181056
Vonda,5,2,23.02585093
wait,2,5,7.377758908
waited,2,2,9.210340372
waiting,1,1,5.298317367
wake,2,1,10.59663473
wale,1,1,5.298317367
Wallache,1,1,5.298317367
Walliw,2,2,9.210340372
wanna,2,2,9.210340372
want,15,19,35.30817581
wanted,5,3,20.99852539
wanting,1,1,5.298317367
ware,2,22,4.414549826
wares,1,1,5.298317367
warm,1,1,5.298317367
warranty,4,4,15.64809202
was,1,6,3.506557897
washed,1,1,5.298317367
waste,3,2,13.81551056
wasted,1,1,5.298317367
Wat,1,1,5.298317367
watch,3,4,11.73606902
watched,1,1,5.298317367
water,9,7,30.17166496
way,7,22,15.45092439
weak,1,1,5.298317367
website,1,2,4.605170186
websites,1,1,5.298317367
week,6,9,18.60655674
weeks,3,3,12.59911523
weight,2,2,9.210340372
weird,2,2,9.210340372
welcome,1,1,5.298317367
went,6,6,21.03934738
wet,1,1,5.298317367
whats,1,5,3.688879454
white,1,1,5.298317367
whole,6,6,21.03934738
wide,1,2,4.605170186
wife,6,6,21.03934738
willing,1,1,5.298317367
winch,1,1,5.298317367
window,1,1,5.298317367
wireless,2,4,7.824046011
wise,3,20,6.907755279
wish,2,3,8.399410156
wishing,1,1,5.298317367
wk,1,1,5.298317367
woad,1,1,5.298317367
wonderful,2,2,9.210340372
wondering,1,1,5.298317367
wonders,1,1,5.298317367
Wong,1,1,5.298317367
wont,1,1,5.298317367
word,1,5,3.688879454
words,3,3,12.59911523
work,18,47,26.06705577
workable,1,1,5.298317367
worked,1,1,5.298317367
working,18,17,44.3718724
works,17,16,42.93738695
workshop,1,1,5.298317367
worried,3,3,12.59911523
worry,1,1,5.298317367
worse,1,1,5.298317367
worst,18,12,50.6413929
worth,13,12,36.57433932
worthy,1,1,5.298317367
wow,3,4,11.73606902
wrap,1,1,5.298317367
wrath,1,1,5.298317367
write,2,2,9.210340372
writing,2,2,9.210340372
written,1,1,5.298317367
wrong,3,3,12.59911523
x,5,124,2.390179005
Ximian,1,1,5.298317367
XL,1,1,5.298317367
xx,1,1,5.298317367
yawn,1,1,5.298317367
yeah,1,2,4.605170186
