Mobile,Rating,Date,Review
Oneplus3,4,22-Oct-16,"The product was good 6GB RAM 64GB internal memory powered by Android Marshmallow 6.0.1 Oxygen OS Version 3.2.7.Dual nano-SIM dual-standby (4G+4G) with NFC enabled and reversible type-C connector with Battery 3,000 mAh lithium-polymer battery (non-removable) which run for approximately 8 hours on continuas minimum apps uses. But the Dash Dash Charge technology as stated is good. In my case the battery charges from 32% to 100% in 47 minutes.
The delivery was made after 12 days though the scheme was under one day delivery. I ordered on 5/10/2016 and delivered on 16/10/2016"
Oneplus3,5,23-Sep-16,"Amazon treats prime customers request well. Really glad got my phone within two days. One plus 3 is the best android smart phone right now. More than specifications the phone prove to have best memory management and I have felt the never before experience with this phone since I'm using one plus brand for first time. Worth spending extra money with this great phone than compromising with poorly built smart phone. One plus stick to their moto of never settle. Even though the only cons are 3000mah battery and not having a 2k screen, I personally don't go with 2k resolution in 5.5"" screen and battery simply won't drain unless you power use it by playing heavy games. Also, dash charger proves to be a life saver with which you could always roam around with more than 70% charge left in your phone. One plus just slapped every other smart phone right on their face. Waiting for one plus 4 <3"
Oneplus3,5,07-Feb-17,"Though relatively new to the market, One Plus products won the hearts and confidence of the customers. The Chinese mobiles are much cheaper when compared to the market leaders. However One Plus 3 is priced a little higher than the other Chinese models. The 6 GB RAM of the phone may defend that pricing. Customers who like large downloads may appreciate the RAM utility."
Oneplus3,4,21-Nov-16,"Pros:true speed felt,awesome focusing in camera,design is too classy,one of the best finishing o have ever come across on a phone, the customisation capability is at the top level,front camera beats your iPhone 5s main camera(previous owner),various other features like dual Sims comes in handy,and the dash charging is just amazing
Cons: battery falls on the lesser side since it supports a 5'5"" 1080p display, the unaccounted filling up of the 6gb ram, little slippery with hands on"
Oneplus3,4,19-Dec-16,"It is an excellent phone. No doubts about it. I bought just before 3T was launched, but you know considering the upgrades aren't major, I am just fine with my one plus 3. The phone is super fast in almost everything.

The one challenge I have noticed is on Google maps. For some reason, there is significant lag and that just screws up the whole thing when you are using it on a real time basis. Don't know if this is an issue only with my device, but it surely is a problem. The other one which is an issue is the fingerprint scanner - I have tried to record it with all the angles and yet, I have had to try atleast 2 to 3 times before it recognises the fingerprint. So this too is a bit of an irritant.

Having said that, otherwise the device is awesome - the speed, the camera performance, the display, the OS, everything is a pleasure. I have now been using it for around a month now.

The price discount on Flipkart though is a huge put off and makes me wonder why I did purchase it from Amazon. One plus has to do something about it otherwise people like me will loose faith - especially for a company that's kind of just coming hitting the big time, they can certainly do without the controversy. And please, just urging people to buy from Amazon isn't going to help - Rs. 9000 discount is too big a discount to ignore other issues. So Amazon and One plus please do something and stop this sham that's on in Flipkart."
Oneplus3,4,06-Oct-16,"I am using it for a month.. Overall performance was good.. There is no lag in speed,high end games are running smoothly such as asphalt 8..
The camera bump is bit bulky definitely a back cover is needed to cover it. I am using spigen back cover which is covering the camera bump perfectly..
64gb memory is more than enough and i think memory card is not necessary..
One thing is that when using dual sim you cannot set custom ringtone for each sim card.. you can only set same ringtone for both sim.
Although the battery is 3000mah it lasts for a day of a normal usage...
Camera is really good, it takes great pictures and the front camera is really good
Fingerprint works very fast. The alert slider and gestures options are good.
Overall it is a best phone to buy... I really love this."
Oneplus3,3,01-Jan-17,Awesome phone to use and specification wise.. However screen breakage issues are common.. I dropped my phone from hardly any distance and screen was completely damaged.. I paid 8667 RS to fix the screen at a service center.. service was quick and flawless.. however I am overall disappointed with the screen quality and repair charges..Will not buy another one plus phone in future..
Oneplus3,5,30-Oct-16,"The phone is awesome in all aspects. Using for the past two days, everything is working fine. Only there is some screen display uniformity on a grey background like notification drop down menu. The left side of the screen is lighter than the right side. If anyone is facing same problem please share your views.The item was supposed to be packed inside a box package but shocked to see such a premium phone inside just a plastic bag with no protection at all. moreover the mobile phone box had several dents. AWFUL PACKAGING."
Oneplus3,5,24-Jul-16,"It is very speedy phone, use is very smooth. The look is stunning and best part is back which is none slippery. I like it to hold in my hand. Only thing I worry is non availability of screen guard, similar to what comes with OP3."
Oneplus3,4,02-Nov-16,"I stopped using android phones 2 years back & started using iPhone 6 Plus. Recently bought one plus 3 soft gold variant & after using it for 10 days I can say that except camera it challenges my iPhone in every aspect.

Dash charger is awesome. Keep it safe. I bought rosewood cover for my phone from official website because phone is really slippery.

Go for it guys."
Oneplus3,3,27-Jun-17,"dont buy accidentaldamage protection plan , its fake , after you send your cell for repairing under this plan they dont give you correct answrs , hold up your cell upto 15 -20 days then they will tell you expence is not undercover under insurance nd more then price of cell phone it self , my expense for repairing of one plus 3 is 39000 thousands hell yeah"
Oneplus3,1,19-Nov-17,"Bought this phone in july 2016. In less than 1.5 years now, this phone's motherboard is dead. It just stopped working in my hands. I have lost all th data that was on the phone and will have to pay 17K(almost 65% of the actual cost i bought it for that was 28K then) to get a new motherboard with no data recovery. Pathetic experience of the phone and the service. I think the flagship killer is just good enough to last for a year and a half."
Oneplus3,4,21-Oct-16,"Finally bought Soft gold variant and I want to say that it was a great decision to buy soft gold Oneplus 3....it looks great from front as well as from rear...Friends say it looks like iPhone 6 Plus...
Few cons..
battery drains fast but charging is fast really fast
Camera is good but not very good...

Amazon service was bad....I had cancel one order since it was never delivered"
Oneplus3,5,12-Jan-17,"Superb Phone for a very short description. This phone is a good buy than any samsung phones in terms of processor, battery backup and experience of a phone. You have hell lot of space to add apps, seasons, games , photos and even after adding everything you require and not require, its processor is just as fast as a brand new phone. I can almost compare it to iphone. But if you dont want an IOS phone definitely go for OnePlus 3. Better than its previous ranges than One plus one and One plus two. This product is definitely a bang on product in the market in terms of Camera specially. I have stopped carrying DSLR. I find it handy and easy to use for perfect DSLR type photos.
Perfect Picture, Anytime Anywhere"
Oneplus3,5,08-Aug-16,Awesome Phone for Awesome Price
Oneplus3,5,27-Jun-16,"I am using the phone from last 10 days and believe me it simply is a phone you want. Really gr8 UI, almost similar to stock Android ..no heating issues...played NFS & Asphalt 8 for long.. cool cam with this price range ... I really loved it."
Oneplus3,5,19-Aug-17,"Bought it this February for my sister, is still working good and the battery back up is really nice. Though within a month's time 3T arrived in the market. The picture quality isn't as enhanced as one plus 5 but is good in its own segment. The body is robust, even after falling from 2 feet height 3 times no scratches or broken screen. A bit bigger to fit into the jeans pocket completely."
Oneplus3,1,07-Sep-17,"The phone is not good. It keeps on hanging all the time. That too when I have no games, apps, music etc on my phone. It is used simply for calling and messaging. Yet it hangs. It lacks some features too. Besides, the phone had scratch marks when I received it. I wrote a complaint to amazon, but they never replied or attended the grievance. Having spent a large sun of money on this phone, in the end I am DISAPPOINTED."
Oneplus3,4,30-Sep-16,Fast delivery. Been using the phone for almost a month now. No issues yet. No lags. No bloatware. Camera is fantastic. Especially front cam photos look very fine. Overall Very satisfied with my op3. Better to buy this phone over overpriced brand phones
Oneplus3,5,14-Oct-16,"Excellent smartphone. Best bang for your buck. If you are on a budget of 30k, look no further. Excellent build quality, razor thin design, killer looks and top notch performance. The device has excellent xda support if you are into all that. Also one plus have their own beta program where you can test out pre-release versions of their oxygen os. The communuty builds are really worth a try.
Don't think, just go for it"
Oneplus3,5,09-Dec-16,"So far it seems to be a great product. Although there was a slight heating when I was installing all the apps on the first day, I haven't faced that since. Its pretty responsive and also gets charged in under 30 min.

And thanks to Amazon for getting the delivery done one day earlier than scheduled after I placed a request with customer care. I had originally scheduled the delivery for Sunday. But when I realized that I'll be home on Saturday and saw the tracking showed that it was already in Hyderabad, I called up and placed a request to deliver on Saturday itself if possible. And they thankfully did."
Oneplus3,1,05-Sep-16,"I have one plus 3, it's screen just peeled off slightly from one corner, that was reparable but OnePlus authorised Service person told me to replace whole screen at cost of Rs8000, later on I got it repaired from other service center at cost of just 400 Rs.Till now no issue in mobile for last 3 month.This just drawing attention to all customer who are going to buy or have bought OnePlus mobile"
Oneplus3,5,19-Nov-16,"OnePlus 3 is an amazing smartphone in this price range. Most of my friends are using it and given positive reviews about it. The mobile is lightweight and out performer. I check the stress management of this phone I tried to play 5 - 6 heavy games on it like GTA, Asphalt and all and still the phone is performing very well. Even dash charhing is one of the charming thing which made to buy this phone It really charges over 60% of the battery within half hour and battery life is amazing. If you are looking for best android smartphone under 30k budget go for OnePlus 3."
Oneplus3,4,30-Nov-16,"Ram management anol is good. But if you had just given the battery a bit more it would have sufficed. Great fone , attracts a lotta ppl . The spec is great but very sleek and delicate to hold . So put a sturdy cover for it. And if u got more money go for the op3T.

Camera I still feel moto is better than tis"
Oneplus3,4,19-Dec-16,"It's one of the best smart phones out there which is a has the fastest charger. It charges from 0-100 in 65-70 mins. And is quite good I think all other parts are well documented in variety of reviews.

It does tend to auto restart every once in a while and haven't been able to figure out why. It looks like an issue with 1+ so far as even my brother who has same device has the same problem"
Oneplus3,5,21-Oct-16,"I'm very much happy that i bought this mobile, its one of the powerful and well made mobile right now, thanks to its snapdragon processor and 6GB ram. Both the primary and secondary camera's are Amazing for thier high quality and sharp images. 3500+ mAh battery would have been very impressive but still the 3000 battery is good enough for a day. DASH charging made my life very convenient and fast, no need to worry about 2+ long hours of battery charge, 30 min charge will give 60% battery. Altogether OnePlus 3 is almost a Perfect phone with those specs and price range, Thanks OnePlus team!"
Oneplus3,2,25-Nov-16,"It is the greatest phone in its price range but there numerous bugs with the software and the oxygen os which the service center even could not resolve it. First and foremost is the screen overlay issue. Every time i install an app i have to visit the safe mode and provide permission for that app. This is the biggest bug and its causing me a huge trouble. 2nd is we cannot set different ringtones for different sim cards. 3rd is ram utilization is more than 50 %.
But the best thing is its charging facility, camera quality and speed. Though it is lagging from couple of days while playing games like death trigger 2 and asphalt 8. One Plus 3 kindly resolve the screen overlay issue for me its making a mess for me."
Oneplus3,1,02-Jan-18,"This product is good for few days. With the usage functionality of the product got degraded a lot. It never seems that it has 6GB RAM. My old phones (other popular brands) which is of 2GB RAM functioning a lot better. I have used other popular brands in the market(Both Android and iOS) but never faced issue like this. So even though I have this phone, I am still using my old phone. I just kept this phone aside. Complete waste of money. (After doing the Factory reset, it works fine for few days but again same issues.)

This may be the issue with the brand itself. Few other friends faced the same issue.

Please think twice before purchasing."
Oneplus3,1,30-May-17,"A very good phone! However there was a problem with the touch screen where touching a certain area was registered as two fingers. I have emailed and called customer support several times and have taken it to a service centre, however it was returned without any fix."
Oneplus3,5,23-Oct-17,"I need nothing to say about this phone. It is flagship killer. One year now using it, no flaws. Regular updates by company keeps my mobile as new. Not so perfectly design, i dont mind coz its damn strong and durable phone. Dropped it many many times, needed no repairs and got no starches. This made me to buy oneplus future model. Camera quality not so good on this one but they understood good camera phones helps promote sales."
Oneplus3,5,17-Oct-16,"Hello...I have purchased one plus 3 , it's really a superb phone with excellent camera and looks...it's finest touch with gorilla glass 4 and obviously the oxygen OS ..no word for it....if any body looking for a good phone with volte it's the best option....then Samsung S6 or S7 or any other expensive phone..with a cost of 28000...thanks One plus..."
Oneplus3,3,31-Jan-17,"its been six month i have been using oneplus 3 but 2-3 days before its automatically gets switch off while using and i tried so many times to power on it but nothing happen.and not a single time i have dropped the phone or was in contact with water.
if in six moth such expensive phone will comeup with this type of issue i would suggest you to not to buy it,
the battery also dies out much fast than what it actually should be ,thanks to its the fast charging that does not creates much problems."
Oneplus3,4,07-Oct-16,"The phone is almost on par with my expectations
Pros
1. Build quality
2.perfomance
3. The finger print sensor
4. List could go on and
CONS
1.I HATE THE PLACEMENT OF THE SPEAKERS YOUR HAND TENDS TO COVER THE WHOLE THING
2. Camera is good but a bit slow
3. Don't trust those 6 gigs of ram this phone has hanged a few times but I guess that's fine .
That's it
The phones doing great after a month so a thumbs up to one plus"
Oneplus3,5,19-Jun-17,"Being an amazon prime member won't hurt you so go ahead and be a member. Numerous benefits and you will get products at your doorstep in no time.

The product as usual is great and no complaints.

**1 yr Usage update**: Still works like a charm and no issues still."
Oneplus3,1,01-Feb-17,"This thing is heating like hell and battery drains so fast within an hour. Defective and amazon does not accepte return and asks us to visit centre even in the return window. Not buying mobiles again in amazon. Sorry being a loyal prime customer , i'm very dissappointed with your lame response."
Oneplus3,3,22-Nov-18,i bought this phone from all the good reviews but my touch screen in the bottom stopped working after one year and it lags at sometimes camera is just avg when compared to other 12-15 thousand mobile phones .....going to upgrade my phone but this time i m not going to buy a oneplus phone cause of the problems i faced by the oneplus 3
Oneplus3,4,16-Sep-16,"Awesome in all the specs such as camera,display,touch,finger sensor button and no lag in any app..Wow..
Why u should buy?
1. Super fast so multitasking without hiccups and u know why..go through specs..
2.Dash charger can charge one plus 3 in 30-45 mins so freedom from power banks..
3.Mobile feel awesome in my hand back finish so nice feels like I phone..
U can buy with no regret.

Can be work upon
1. Camera..too big camera at back which spoils the finish and look..see if you can add small camera.
2.call and voice quality to be perfect.
3.heats up.
Actually m thinking to find out improvements for this cell..all are perfect for a person like me."
Oneplus3,5,03-Dec-16,"This phone is a real killer.
1. Very responsive. No sluggishness.
2. Ultrafast charging
3. Good camera
4. Great spec

I bought this phone for my wife. I personally use S7 EDGE. Some of the features of this phone has really amazed me ,compared to S7 edge.
From fast charging to battery backup and camera features are really good. The spec is by far the best. Go for it!!!"
Oneplus3,3,16-Dec-16,The overall product is nice but the one thing that overpowers them all is the lacking in the battery department. The battery backup of the phone is nothing more than ordinary. The battery drains even on stand-by which is quite annoying. Barring that the phone excels in every department except the Touch Latency Issue.I am giving basically three stars mostly due to the battery backup issue
Oneplus3,2,25-Oct-16,"I purchased in august, it has a great features, after using it for a month there is minor problem with hardware, I have given for service center about 15 days back,
till today I have not received, having paid so much of many, I had to invest again
on standby mobile. So before buying this, buy one more handset as a standby."
Oneplus3,1,13-Jan-17,"Problem with this device arised with in 15 th day of delivery. Lock button got jammed and mobile automatically switched off and on every 10 sec. When i opted for return request, return window closed. Ne i hv no other option. And service center is 60km away from my city. I have to waste my whole day to get my mobile repaired.
U should not charge this much amount for which u cant provide quality mobiles."
Oneplus3,5,27-Sep-17,"Awesome device. I had gone through the negative reviews and found that the glass display was not that strong. But due to the over whelming positive respond, I went for it.
Feels premium and on the second day while showing off my device to my sis accidental dropped it maybe from a height of 3 feet face first and finally after sliding a short distance crashed on the wall.
My heart was in mouth and I was already having a nightmare of cracked display. But thankfully the device took the drop pretty well and due to the pre installed screen protector the damage to the screen was zero. Ya have a very minor bump on the side which is ignorable.
Final verdict the device is awesome and handles everything thrown at it with ease"
Oneplus3,4,06-Oct-16,"Top class Android phone right now in the world for this price...though some few minor cons we hope it could be solved in software updates...

Pros:
Fantastic display...
Ultra slim phone..
High performance you won't see any lag...
Fantastic rear camera with few features same like iPhone...
Good 4k video recorder...

Cons:
Average battery life..lasts for 16 hours only..but thanks to dash charger in 40-45 mins we can charge fully....
Average front camera...
Low sound..I have used k4 note before compared to that it is very very low...

Verdict:
best phone for this budget."
Oneplus3,3,26-Jun-17,"the product is good but I'm disappointed for not knowing about the physical damage service offered by servify.
I only got to know about it after the screen damage after few months of purchase.
Now I cant do anything even when the device is under warranty.
Another 1/3th of the purchase amount to spend or I will probably buy a new phone for same instead."
Oneplus3,5,26-Oct-16,"Fantastic Smartphone and Worth of every single penny. Stylish and Elegant. Very snappy in day to day usage. Thanks to the Sanpdragon 820 chipset, Adreno 530 GPU and 6 Gigs of RAM onboard made my day to day work very fast. Battery is Okay for a Day usage but sometimes needs two charges, but not to worry, Thanks to the Dash Charging of the OnePlus 3. Very Fast Charging in just 30 mins. Fantastic Product at the End of the Day. Far more better than most Flagships."
Oneplus3,5,21-Aug-17,Bought this a year ago and happy with op3. Have installed like 300 apps and downloaded tones of data on the phone and have kept the storage to like almost saturated Condition haven't found any problems yet and it works like a charm even when it's storage is full.
Oneplus3,4,26-Oct-16,"Used this new phone for almost a week.Good service. Phone is also great. Little issue of heating is there during charge. It was delivered on time. It's sad that earphone is not given in the package. It(earphone) costs extra 3K if you buy from one plus store.No visible speed of apps though it has 6gb RAM. It seems same as my previous 1GB RAM phone. Apps do hang sometimes.Complete RAM utilization not happening. Front cam though 8mp is not that good in medium light.These things stopped me from giving full 5 stars. There are lots of good qualities too like display, oxygen OS, rear camera photo quality.Much better than other phones."
Oneplus3,4,27-Jan-17,"1.Phone is Excellent, really a monster with no hangups.
2. Heats-up Rapidly, Bad.
3. Battery drains fast, Bad.
4. Not so compatible with Windows 10.
5. Charging/USB cable is short and not a universal charger.
6. You have to buy a very costly Car Charger.
7. No earphones!!! Company Should be Broad Hearted to provide a good earphone and a car charger."
Oneplus3,1,29-Aug-17,"This is the second time in these months my phone stopped working..Seriously Amazon you mean I just wasted around 60,000 rupees because I bought two sets of One plus 3 and one is not working anymore....no other option I am getting to deal with it.I will soon post the video whats happening with the phone."
Oneplus3,1,28-Jan-17,"Received a Defect Phone, and it’s been 3 months, not able to use. It is in service center since then and they are not able to resolve issue.
1. Head Phone is not working
2. Speaker Volume is very slow to hear
3. Service center Retired Without repairing it, I had to submit it again

I will Never Recommend to buy this. Please be ware"
Oneplus3,5,03-Jan-17,"This is my third Oneplus 3. All family members into oneplus. I just love OnePlus, built quality is amazing. And far better than so called ""Flagships"", (pssh: the battery doesnt burst either). Yes there are other phones in market with similar specs but either they are expensive or have far too many cons than pros. Dont think much and buy this beast. This is the best money move you can bet on with your eyes closed."
Oneplus3,5,24-Jun-17,"Hi friends..I am form Tamil Nadu I used one plus 3 mobile,this one is best mobile for every in my life , because I used Samsung (zoom) and grand and Samsung galaxy 5 and take Sony Ericsson (3) model phone I used and Sony Xperia 2 model phone I use, but last one year I used one plus 3 mobile phone no laking (last one word I used 24 hrs in online )no hanging prbm ......best mobile buy all.... friends ,my English is bad I know .sry for anything Wrong"
Oneplus3,5,09-Oct-16,Best phone I ever bought. Very fast and smooth. Only problem is with screen. It is too delicate and there are very high chances of getting damaged. I have already replaced it once. I used Samsung phone for 3 year's never faces the screen problem. May be quality of screen is not that good.
Oneplus3,4,21-Nov-16,"I came to this after using iOS and I found it to be a less secure by default. I have to enforce security policies on my phone and encrypt it with pin to secure it. Moreover camera wasn't up to the mark when compared to iPhone standards.

Other than that, the device simply flies. I have seen droid devices which hang a lot but this one is a pro! very snappy android without any lag and a very nice screes as well. I feel that color production in screen is bit unnatural, but that's tolerable.

"
Oneplus3,5,23-Dec-16,Dash charge is the best thing with this phone and apart from that camera and performance will take your soul. It's as good in performance area as it is in the looks.
Oneplus3,4,24-Nov-16,"Bought this beast a month ago...so putting up my review here now..

Plenty of positives like, sleek design, light in weight, v. good screen resolution, blazing fast performance, dual SIM, and decent camera and battery life. I installed Go launcher for 2 weeks but it took a toll on its battery life so removed it. Unfortunately there is no FM but one can still store plenty of audio/video files given its 64GB internal storage out of which approx. 90% is available to be used. The phone looks great without any back cover/case but one needs to be brave as well as careful enough for using it as such. Overall a Superb All-rounder phone at its price...Best in <30K category without a second thought.."
Oneplus3,2,19-Feb-19,"I actually liked the phone initially but the camera stopped working properly after about 1.5 years... camera does not focus. Not even in manual mode. With difficult, you tap on the screen few times and get the focus on where you want, but with in a couple of seconds, the auto focus kicks in and makes it out of focus. I am very disappointed for the money I paid... I had a oneplus one before this model, I am never going to buy oneplus phones again. Also i will not recommend this to others"
Oneplus3,5,15-Sep-16,"Its been a great experience so far .It feels awesome to hold this phone and people do look back at the phone and ask what phone is it. I am happy with the product performance, is ""awesome""!!! so far battery life okay so far dash charging really works fine camera is good sound is good with and without headset.....""""!!!! so go for it less price too much of quality in that price is a good deal. I hope it works just like it has been working since 15 days. Good product 1 plus team we want more :D"
Oneplus3,1,18-Jul-17,"I loved the phone before it got stolen within 8 months. It's sad to see that no matter how smart or best one might claim a phone to be, you can not recover it despite having all proximity sensors, full charge, good camera, gps, network connectivity.
I expected OnePlus 3 to be secure enough. But no, 28000 also can not buy you piece of mind"
Oneplus3,4,19-Sep-16,"the product is good, no issues so far.

The only concern is I get a feel of a very mild shock or a kind of vibration when I touch the sides of the phone while charging it and I have been told by many that its common and even i phone will behave the same way .I am afraid to contact to service centre, for such a simple issue, the service centre guy informs me that this is a touch screen issue. I wish one plus should train their associates properly and they are quite rude in responding to customers."
Oneplus3,4,22-Oct-16,Super product by one plus3 weighs light and got a good deal on the exchange of my one plus1 phone. The soft gold 64 GB is a beautiful one indeed apart from the technical features the phone has to offer. The phone is not a great music phone for listening. Dash charge is a good feature. Hoping the one plus care also offers good service. This is a good purchase at a reasonable price point and the best phone for 2016.
Oneplus3,5,04-Oct-16,"its one of the best phone in such affordable price, no one can beat. I am using from last 2 months. works very fast & smooth. everything is superb. Screen , camera, battery, finger scan, fast charging is plus feature. But there is no headphone by company. I will suggest to buy."
Oneplus3,3,09-Oct-16,"Received this device on last Wednesday..
Performance wise very good
Design is also looks solid,
But i am very disappointed because it feels warm and sometime little Hot even with small usage and normal browsing , i understand heasting is normal for heavy games or usage while charging.. but heating in normal usage was not expected ..
I bought it based on feedbacks from my friends as they did not noticed any heating issue. On normal usage but seems my device has some problems..so lets see if it gets resolved in coming updates

Also if you are unfortunate buyer of this device, as per new Amazon replacements policies
You need to go to OP service center and get a certificate for replacement.."
Oneplus3,5,09-Sep-16,What i've experienced in my last 15 days of use is that the performance is awesome and it doesn't get slow even after loading 50 apps in the background. The design is sexy .The battery is not bad as u might think. its ok. Dash charging is a treat ! The camera could have been a bit better. Thats it. conclusion- its the best value for money phone in the market right now
Oneplus3,4,30-Sep-16,"Great phone. Performance is brilliant and smooth. Great camera. I will talk about only the cons because everyone who want to buy the phone will know the specifications. :)
Cons: 1) Brightness should have been higher.
2) Battery drains fast. But the charger is awesome. It will get you to 95% within an hour. Do not expect to last for a whole day.
3)Loud speakers. But bass sound is not good.
4)Hard to find a good tempered glass protector for it. :P (till date there is none)
Despite having some cons I still love the phone. Most of the cons can be fixed with software update. Hopefully they will release it.
Thumbs up for the phone"
Oneplus3,3,19-Dec-17,Happy with the features but the screen is too vulnerable and was broken when the mobile charger fell on it. Went for replacement which costed me 10k. I had screen guard and still the screen didn't survive a slightest touch of a charger.Specs wise there is no competition in the price range to one plus
Oneplus3,5,24-Dec-16,one of the better phones available in this price bracket ... seamless functionality and wonderful speeds ... the pre-defined themes are slightly basic and can always download others ... very fast and battery lasts too ... quick to charge and sharp camera ... support to expand storage helps ... light weight and slim ... definitely recommended
Oneplus3,5,24-Oct-16,"An excellent phone with brilliant performance, vibrant screen color and good battery life. Camera quality is superb and the best part of it is the slow motion capture. Oxygen OS still need to match the customizations of CyanogenMod OS like True Caller integration, power button to capture photos and different sliders for volume adjustment. Overall the phone is pretty awesome :)"
Oneplus3,5,20-Feb-19,"Best smartphone that I have used so far. Picture quality is simply awesome, better than I-phone, I would say. I was using i-phone 6 earlier, then switched to this one. Battery life could be improved."
Oneplus3,1,15-Jul-17,I am not at all satisfied with the product. It's not even one year and it's already troubling. It's ear speaker is not working properly. I bought an expensive mobile and now don't understand what to do about it. I can't find it's service center and everytime I have take a call I have to put it on speaker mode. Everyone around me hear every single word the other person says it. The experience is pathetic....
Oneplus3,4,28-Sep-17,"The best phone in this range and segment....
The specifications are way above the other mobiles in same segment although still dissappointed with the screen resolution. Where you can see with samsung 4K display have become comon now, I wonder why Oneplus is left out in this comparison.
Rest its the best in class phone."
Oneplus3,4,24-Feb-17,"Great build and aesthetics.
Right dimensions for a good fit in the hands despite the large screen size.
Brilliant sound quality.
Camera - pretty good pixels it can capture, but the capture quality is not so good. Low right pictures - not good at all. Prone to blurred pictures maybe due to shutter speed.
Processor, memory and other config - love it. :)"
Oneplus3,5,29-Oct-16,"Amazing phone. Great features, sexy looks. Dash charge is awesome. Super fast processor with 6 GB ram. Camera is crisp and takes good pictures. Finger print sensor is super fast. The only con is it gets heated a bit which is very common for phones using Snapdragon 820.
Overall : Smartphone of the year!"
Oneplus3,1,19-Aug-17,"My bad, should have known it's a Chinese product. Anyways my phone( bought in June 2017 ) went dead while watching video and more than 50 % residual charge. It didn't come up for at least an hour, even when I plugged in to charge.
Guess what I did to bring it up. Tap hard on it's back. As I said Chinese PHONE!!!. never trust them! ( Hope you get the drift )"
Oneplus3,5,06-Jan-17,"best smartphone i have ever used first i read so many people review that their is this problem heating so many problems but i believe on that chinese smartphone and it make me so happy that i have never thought of everyone should use this smartphone you know the quality of Chinese smartphone compared to other flagship companies best smartphone rate 10 star if it jad it never think that it us is a Chinese model believe me excellent smartphone and it service is also awesome with the servify app make it easy
"
Oneplus3,5,03-Oct-16,"I've been using the OnePlus 3 for 3 months now and it's a great phone. Voice quality.. perf, speed...the dash charging is a great feature. Very happy."
Oneplus3,5,22-Feb-17,"I still remember how much I chased on the internet trying to figure out which phone I should buy. It's been about 6 months now and I'm still proud. This phones gives you a feeling of an ultimate achiever. Almost every phone in the past has disappointed me, but, not this one. The moment I opened the box and saw it, itbwas love at first sight. It's still there. No relation has ever been this good. Thanks 1+ ??????"
Oneplus3,5,13-Mar-17,"This phone is awesome, been using it for 6 months now and no complaints as of now. Would have gone for 3T version if that was available at that time. Works smooth all the time , camera is brilliant and dash charging saves a lot of time."
Oneplus3,1,28-Aug-17,"Got a faulty phone, screen touch is not working fine, the scroll sticks and automatically opens the item. Even the Colors on screen looks little faded l. I didn't expect this from Amazon. I would appreciate the they replace this faulty piece."
Oneplus3,4,03-Oct-16,"Well, after almost a months usage I understand why it's 27000 with the specs well the side viewing angles of the phone is amazing but when you test it vertically then u notice those changes in color like pinkish blueish color well that is because the AMOLED screen isn't of this highest quality and also the camera feels average but after you take the photos its amazing well no doubt about the performance in par and somewhere better than the phones out there with double the cost I would have given it a 5 star if it would have a better camera and screen."
Oneplus3,5,23-Aug-16,"If your budget is 30000, then go for this phone!
Phone is genuine and excellent.
But packing wasnt good enough and the sad part is this that there is no earphones with this phone.
Apart from this, phone is actually good"
Oneplus3,4,24-Nov-17,"If you are looking for a good camera ( front and rear) and a good battery life this phone s not for you... After using this phone for a year I can say that the front camera is horrible with poor image stabilization.. rear camera is fine.. low light images are bad.. also another BIG PROBLEM is BATTERY LIFE..I charge my phone 3-4 times a day after moderate use.. the battery is really disappointing ... Well, rest of the phone s ok.. good CPU and multi tasking is ok.. I will give a. Rating of 3 /5 for this phone...."
Oneplus3,5,15-Dec-16,"I used to have a Note2 which I could not part with, But after a lot of persuading by my wife and brother I bought this phone. And to be honest, it is a wonderful product and I havent touched my Note2 sinc"
Oneplus3,5,18-Dec-18,One of the best electronic goods I have purchased in my lifetime .A stock Android getting 4 generations of updates .Was definitely worth the money when I purchased it for 28k in 2016 oct . Nowadays op doesn't produce good phones in this price bracket . All mid range phones have inflated price nowadays with everyone setting the price similar to Apple phones .
Oneplus3,4,07-Oct-16,"Great phone. Great value for money. Good battery life and fast charging.
Some cons I encountered while using it...
Phone gets pretty hot on extensive or heavy use like gaming
Very slippery, get a case
Camera lens has got bulge which is not comfortable while holding, can use case to make it flush.

I took one star off as I didn't had Sim ejector tool in my sealed box of mobile. Don't have time to go and get a replacement for same."
Oneplus3,3,12-Feb-17,"The phone is excellent but the problem is related to service. Else I would give it 5 stars. Amazon did a quick delivery and I love the phone.

I have gifted one to my father. But when he had some problem with his charger the nearest service center for him was in a town far away... I was quite disappointed that I would have to arrange for travel and stay arrangements for him so that he can get the phone serviced... There was no other way Amazon or one plus helpline was ready to help. He had it in warranty and will get a free charger exchange but he would need to travel all the way to some other town.
This is usually not a problem when phone is working fine but when you've a problem, you've got yourself in a bad situation. And there are no guarantees that you wouldn't need service with a phone you bought."
Oneplus3,4,08-Nov-16,"Super Smooth and geat speed, built in quality is great. It's gives you stunning performance. Dash charge is very fast.

But the main drawback is #battery. Poor battery backup even for normal use you have to charge twice a day . it's irritating a lot.
Camera is decent and good in daylight. But overall just good Camera but not so great when compare to s7 or i7.
If you have no problem in charging twice a day, then don't miss this beast"
Oneplus3,5,22-Sep-16,I always thought that the Apples & the Samsungs of the world produce the best phones but OnePlus 3 beats many of the products hands down. People who are looking for new phones can check this option seriously.
